League,Date,Rodada,Home,Away,FT_Odds_H,FT_Odds_D,FT_Odds_A,FT_Odds_Over05,FT_Odds_Under05,FT_Odds_Over15,FT_Odds_Under15,FT_Odds_Over25,FT_Odds_Under25,HT_Odds_Over05,HT_Odds_Under05,Odds_BTTS_Yes,Odds_BTTS_No,Odds_DuplaChance_1X,Odds_DuplaChance_12,Odds_DuplaChance_X2,PPG_Home,PPG_Away,XG_Home_Pre,XG_Away_Pre,XG_Total_Pre,Odds_Corners_H,Odds_Corners_D,Odds_Corners_A,Odds_Corners_Over75,Odds_Corners_Over85,Odds_Corners_Over95,Odds_Corners_Over105,Odds_Corners_Over115
Poland Ekstraklasa,2023-02-06 15:00:00,19,Korona Kielce,Cracovia Kraków,3.25,3.1,2.05,1.05,8.5,1.33,3.1,1.95,1.75,1.4,2.75,1.8,1.95,1.62,1.33,1.25,0.63,1.38,1.48,1.43,2.91,2.1,8.0,1.95,1.22,1.35,1.6,2.0,2.6
Germany 3. Liga,2023-02-06 15:00:00,21,Waldhof Mannheim,Verl,1.91,3.3,3.5,1.0,10.5,1.25,3.6,1.73,2.0,1.36,3.0,1.73,2.0,1.23,1.27,1.93,2.7,0.78,1.73,1.35,3.08,1.51,10.5,2.88,1.21,1.4,1.74,2.19,2.98
Romania Liga I,2023-02-06 15:00:00,24,SSC Farul,CS U Craiova,2.6,3.0,2.62,1.08,6.5,1.42,2.7,2.09,1.66,1.51,2.4,1.95,1.8,1.38,1.28,1.4,2.36,1.36,1.91,1.59,3.5,2.05,6.6,2.2,1.45,1.83,2.39,3.28,5.4
Portugal LigaPro,2023-02-06 15:00:00,19,CD Feirense,Sporting Covilhã,1.65,3.4,4.75,1.06,8.0,1.33,3.25,1.94,1.87,1.4,2.7,1.9,1.8,1.18,1.27,2.05,1.13,0.63,2.02,1.42,3.44,1.28,6.75,4.05,1.11,1.24,1.43,1.74,2.15
Netherlands Eerste Divisie,2023-02-06 16:00:00,21,Willem II,Eindhoven,1.86,3.5,3.75,1.06,8.0,1.33,3.25,1.91,1.8,1.36,3.0,1.8,1.91,1.22,1.3,1.83,1.7,1.36,1.74,1.37,3.11,1.44,8.5,3.46,1.32,1.58,2.02,2.7,3.8
Netherlands Eerste Divisie,2023-02-06 16:00:00,23,Ajax II,PEC Zwolle,4.35,5.07,1.59,1.02,15.0,1.1,6.5,1.33,2.86,1.2,4.33,1.44,2.63,2.35,1.16,1.18,1.18,2.7,1.44,1.95,3.39,4.0,7.0,1.29,1.18,1.34,1.61,2.02,2.7
Portugal Liga NOS,2023-02-06 16:00:00,19,Portimonense,Paços de Ferreira,2.0,3.25,3.89,1.08,8.85,1.4,2.98,2.16,1.65,1.48,2.5,2.0,1.8,1.27,1.35,1.75,1.22,0.5,1.61,1.02,2.63,1.5,5.75,3.0,1.18,1.33,1.6,2.05,2.7
France Ligue 2,2023-02-06 16:45:00,22,Amiens SC,Metz,2.37,2.9,2.8,1.08,7.0,1.4,2.75,2.2,1.61,1.46,2.5,1.88,1.8,1.41,1.33,1.51,1.8,1.4,1.77,1.58,3.35,0.0,0.0,0.0,0.0,1.57,1.98,2.4,0.0
Italy Serie A,2023-02-06 16:45:00,21,Monza,Sampdoria,1.8,3.4,4.6,1.06,8.5,1.35,3.1,2.1,1.67,1.44,2.63,1.95,1.8,1.23,1.32,2.0,1.4,0.7,1.58,1.53,3.11,1.53,7.5,3.0,1.44,1.73,2.16,2.8,3.8
Spain Segunda División,2023-02-06 17:00:00,26,Burgos CF,UD Las Palmas,2.7,2.75,2.62,1.1,5.7,1.53,2.35,2.62,1.43,1.62,2.2,2.25,1.57,1.55,1.33,1.27,1.83,1.92,1.35,1.59,2.94,3.48,9.0,1.41,1.24,1.46,1.93,2.4,3.3
England Championship,2023-02-06 17:00:00,30,Blackburn Rovers,Wigan Athletic,1.63,3.65,4.7,1.06,10.0,1.36,3.2,2.08,1.8,1.44,2.63,1.83,1.83,1.26,1.26,1.87,2.08,1.23,1.41,1.2,2.61,1.76,7.7,2.61,1.29,1.56,1.99,2.61,3.56
Spain La Liga,2023-02-06 17:00:00,20,Rayo Vallecano,Almería,1.73,3.7,4.75,1.06,8.5,1.33,3.25,1.99,1.82,1.4,2.75,1.95,1.8,1.18,1.27,2.05,1.56,0.33,1.95,1.2,3.15,1.44,8.5,3.35,1.24,1.47,1.85,2.38,3.18
Argentina Primera División,2023-02-06 18:00:00,2,Gimnasia La Plata,Defensa y Justicia,2.28,2.97,2.98,1.08,6.5,1.42,2.62,2.35,1.53,1.5,2.4,2.0,1.7,1.35,1.36,1.53,0.0,0.0,0.0,0.0,0.0,1.69,8.5,2.53,1.13,1.28,1.53,1.9,2.44
Portugal Liga NOS,2023-02-06 18:15:00,19,Rio Ave FC,Sporting CP,6.57,4.3,1.47,1.04,15.5,1.23,4.22,1.76,1.99,1.32,3.15,1.85,1.95,2.5,1.22,1.15,1.63,1.22,1.43,1.65,3.08,4.7,8.0,1.36,1.23,1.43,1.83,2.3,3.2
Chile Primera División,2023-02-06 19:00:00,3,Colo-Colo,Ñublense,1.57,3.6,5.2,1.04,12.0,1.29,3.3,1.87,1.83,1.4,2.75,1.83,1.83,1.16,1.24,2.25,0.0,3.0,0.0,1.47,1.47,1.28,10.0,4.88,1.37,1.69,2.14,2.84,4.25
Uruguay Primera División,2023-02-06 19:00:00,1,Plaza Colonia,Deportivo Maldonado,2.95,2.95,2.5,1.11,6.0,1.52,2.45,2.5,1.47,1.55,2.3,2.2,1.58,1.52,1.35,1.37,0.0,0.0,0.0,0.0,0.0,2.15,6.75,2.03,1.28,1.53,1.94,2.51,3.48
Chile Primera División,2023-02-06 20:00:00,3,O'Higgins,Huachipato,2.0,3.4,3.75,1.05,8.0,1.3,3.2,2.0,1.83,1.4,2.75,1.8,1.91,1.24,1.3,1.73,3.0,3.0,2.1,1.69,3.79,1.79,8.1,2.43,1.28,1.53,1.92,2.55,3.5
