League,Date,Rodada,Home,Away,FT_Odds_H,FT_Odds_D,FT_Odds_A,FT_Odds_Over05,FT_Odds_Under05,FT_Odds_Over15,FT_Odds_Under15,FT_Odds_Over25,FT_Odds_Under25,HT_Odds_Over05,HT_Odds_Under05,Odds_BTTS_Yes,Odds_BTTS_No,Odds_DuplaChance_1X,Odds_DuplaChance_12,Odds_DuplaChance_X2,PPG_Home,PPG_Away,XG_Home_Pre,XG_Away_Pre,XG_Total_Pre,Odds_Corners_H,Odds_Corners_D,Odds_Corners_A,Odds_Corners_Over75,Odds_Corners_Over85,Odds_Corners_Over95,Odds_Corners_Over105,Odds_Corners_Over115
Croatia Prva HNL,2023-02-25 12:00:00,23,Gorica,Lokomotiva Zagreb,2.8,2.9,2.4,1.06,10.0,1.32,3.1,2.08,1.73,1.45,2.6,1.8,1.91,1.48,1.32,1.42,0.6,0.73,1.48,1.48,2.96,1.98,7.3,2.22,1.4,1.74,2.25,3.04,0.0
Serbia SuperLiga,2023-02-25 12:00:00,23,Bačka Topola,Spartak Subotica,1.42,3.95,6.2,1.04,12.75,1.25,3.6,1.94,1.88,1.35,2.9,2.05,1.72,1.05,1.15,2.7,2.09,0.45,1.98,1.23,3.21,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Scotland Premiership,2023-02-25 12:00:00,27,Aberdeen,Livingston,1.74,3.25,4.15,1.05,10.0,1.33,3.25,1.94,1.83,1.39,2.75,1.9,1.87,1.22,1.25,1.95,1.92,1.17,1.51,1.07,2.58,1.37,8.0,4.5,1.19,1.32,1.57,1.98,2.65
Scotland Premiership,2023-02-25 12:00:00,27,Kilmarnock,Motherwell,2.65,3.28,2.31,1.07,8.5,1.4,2.95,2.15,1.67,1.45,2.6,1.9,1.87,1.42,1.3,1.55,1.75,1.08,1.52,1.33,2.85,1.92,7.0,2.45,1.18,1.28,1.51,2.0,2.45
Scotland Premiership,2023-02-25 12:00:00,27,Ross County,Dundee United,2.65,2.9,2.5,1.08,7.0,1.4,2.75,2.25,1.57,1.44,2.62,1.91,1.8,1.45,1.38,1.5,0.92,0.58,1.18,1.16,2.34,2.75,7.5,1.66,1.19,1.36,1.65,2.1,2.85
Scotland Premiership,2023-02-25 12:00:00,27,St. Johnstone,St. Mirren,3.05,2.7,2.3,1.09,7.5,1.45,2.75,2.35,1.53,1.51,2.4,2.0,1.78,1.53,1.3,1.4,0.92,0.67,1.12,1.36,2.48,2.15,7.0,2.15,1.14,1.28,1.51,1.98,2.45
Belgium Pro League,2023-02-25 12:00:00,27,RFC Seraing,KV Mechelen,3.25,3.4,1.9,1.04,13.0,1.28,3.75,1.73,1.91,1.35,2.95,1.68,2.05,1.78,1.27,1.29,0.46,0.36,1.16,1.22,2.38,2.88,8.5,1.57,1.2,1.43,1.7,2.1,2.63
England EFL League One,2023-02-25 12:00:00,34,Barnsley,Derby County,2.8,3.15,2.2,1.05,10.0,1.33,3.25,2.05,1.75,1.39,2.75,1.8,1.95,1.6,1.25,1.4,2.0,1.4,1.55,1.65,3.2,2.05,8.0,1.95,1.2,1.33,1.6,2.05,2.7
England EFL League One,2023-02-25 12:00:00,34,Bolton Wanderers,Port Vale,1.6,3.6,4.6,1.05,11.0,1.33,3.3,1.91,1.74,1.37,2.85,2.0,1.8,1.15,1.2,2.3,2.18,1.13,1.52,1.33,2.85,1.45,8.5,3.28,1.24,1.47,1.9,2.4,3.3
England EFL League One,2023-02-25 12:00:00,34,Burton Albion,Accrington Stanley,1.9,3.15,3.55,1.04,12.0,1.3,3.5,1.92,1.73,1.36,2.95,1.8,1.91,1.2,1.29,1.95,1.27,0.87,1.59,1.33,2.92,1.51,9.0,3.06,1.17,1.26,1.49,1.95,2.4
England EFL League One,2023-02-25 12:00:00,34,Charlton Athletic,Sheffield Wednesday,3.45,3.35,1.86,1.04,11.0,1.3,3.5,1.86,1.78,1.36,2.95,1.75,2.05,1.8,1.25,1.3,1.44,2.0,1.53,1.6,3.13,2.91,8.5,1.55,1.22,1.42,1.8,2.3,3.1
England EFL League One,2023-02-25 12:00:00,34,Exeter City,Cambridge United,1.76,3.3,3.85,1.05,10.0,1.33,3.25,2.05,1.75,1.39,2.75,1.9,1.87,1.22,1.25,1.95,1.33,0.5,1.46,1.23,2.69,1.45,9.0,3.3,1.2,1.34,1.6,2.05,2.7
England EFL League One,2023-02-25 12:00:00,34,Fleetwood Town,Morecambe,1.83,3.3,3.6,1.05,10.0,1.33,3.25,1.9,1.75,1.39,2.75,1.85,1.9,1.25,1.25,1.87,1.06,0.47,1.43,1.04,2.47,1.34,9.5,3.86,1.2,1.43,1.67,2.05,2.6
England EFL League One,2023-02-25 12:00:00,34,Forest Green Rovers,Lincoln City,2.75,3.05,2.3,1.07,9.0,1.4,2.95,2.12,1.68,1.44,2.6,1.9,1.87,1.55,1.28,1.44,0.75,1.2,1.27,0.96,2.23,1.95,8.0,2.1,1.2,1.39,1.68,2.2,2.95
England EFL League One,2023-02-25 12:00:00,34,Milton Keynes Dons,Ipswich Town,5.0,3.65,1.54,1.05,10.0,1.33,3.25,1.97,1.83,1.39,2.75,2.05,1.75,2.35,1.2,1.12,0.63,1.69,1.32,1.94,3.26,3.82,9.0,1.37,1.24,1.46,1.9,2.4,3.3
England EFL League One,2023-02-25 12:00:00,34,Peterborough United,Plymouth Argyle,1.86,3.3,3.4,1.03,12.5,1.25,3.6,1.83,1.97,1.36,2.9,1.67,2.1,1.29,1.3,1.83,2.0,1.56,1.89,1.34,3.23,1.45,9.0,3.26,1.2,1.33,1.6,2.05,2.7
England EFL League One,2023-02-25 12:00:00,34,Portsmouth,Cheltenham Town,1.64,3.5,4.3,1.04,11.5,1.27,3.65,1.85,1.79,1.33,3.05,1.87,1.85,1.16,1.23,2.1,1.53,0.94,1.5,1.08,2.58,1.45,9.0,3.3,1.25,1.5,1.83,2.25,3.25
England EFL League One,2023-02-25 12:00:00,34,Shrewsbury Town,Wycombe Wanderers,2.5,3.0,2.55,1.07,9.5,1.38,3.0,2.07,1.73,1.44,2.6,1.87,1.9,1.47,1.28,1.5,1.63,1.53,1.41,1.46,2.87,1.91,8.5,2.2,1.18,1.26,1.49,1.93,2.4
England EFL League Two,2023-02-25 12:00:00,34,Barrow,Stockport County,3.0,3.1,2.1,1.05,10.0,1.33,3.25,1.92,1.73,1.39,2.75,1.8,1.95,1.68,1.32,1.33,1.67,1.44,1.48,1.45,2.93,2.39,8.0,1.82,1.24,1.45,1.8,2.35,3.2
England EFL League Two,2023-02-25 12:00:00,34,Colchester United,Northampton Town,2.9,2.9,2.25,1.08,8.5,1.42,2.8,2.3,1.57,1.47,2.5,1.98,1.77,1.55,1.39,1.36,1.19,1.73,1.15,1.4,2.55,2.05,8.0,2.05,1.26,1.48,1.95,2.43,3.35
