Nº,Id_Jogo,League,Season,Date,Rodada,Home,Away,FT_Goals_H,FT_Goals_A,FT_TotalGoals,Goals_H_Minutes,Goals_A_Minutes,FT_Odd_H,FT_Odd_D,FT_Odd_A,FT_Odd_Over25,FT_Odd_Under25,FT_Odd_BTTS_Yes,FT_Odd_BTTS_No
53,1191447,Australia Brisbane Premier League,2021,2021-05-28 07:30:00,11,Brisbane Knights,Univ. Queensland,1,2,3,['53'],"['79', '9005']",2.0,4.1,2.73,1.3,3.21,1.28,3.2
54,1191448,Australia Brisbane Premier League,2021,2021-05-28 07:30:00,11,Albany Creek,The Lakes,9,0,9,"['19', '37', '43', '45', '50', '54', '55', '87', '90']",[],1.3,5.5,6.29,1.23,3.73,1.42,2.6
55,1191450,Australia Brisbane Premier League,2021,2021-05-29 05:00:00,11,Acacia Ridge,Mt Gravatt,1,4,5,['7'],"['23', '4501', '81', '89']",1.85,4.16,3.55,1.36,2.89,1.3,3.0
56,1191449,Australia Brisbane Premier League,2021,2021-05-29 05:00:00,11,Bayside United,Centenary Stormers,5,1,6,"['43', '46', '49', '57', '66']",['15'],1.3,5.92,8.25,1.26,3.48,1.54,2.25
57,1191451,Australia Brisbane Premier League,2021,2021-05-29 06:00:00,11,Toowong,Western Spirit,5,0,5,"['8', '24', '58', '62', '69']",[],1.43,5.09,5.72,1.3,3.21,1.33,2.9
58,1191452,Australia Brisbane Premier League,2021,2021-05-30 04:00:00,11,St George Willawong,The Gap,3,0,3,"['36', '40', '77']",[],1.08,9.5,13.0,1.13,5.25,1.62,2.1
59,1191453,Australia Brisbane Premier League,2021,2021-06-04 07:30:00,12,Centenary Stormers,St George Willawong,3,3,6,"['15', '52', '75']","['23', '27', '60']",9.6,6.6,1.14,1.13,5.1,1.83,1.83
60,1191454,Australia Brisbane Premier League,2021,2021-06-04 07:30:00,12,Bayside United,Mt Gravatt,0,1,1,[],['89'],1.4,4.7,5.0,1.28,3.34,1.43,2.5
61,1191455,Australia Brisbane Premier League,2021,2021-06-05 05:00:00,12,Acacia Ridge,The Lakes,1,2,3,['14'],"['54', '74']",5.0,4.5,1.45,1.27,3.41,1.41,2.6
62,1191457,Australia Brisbane Premier League,2021,2021-06-05 06:00:00,12,Univ. Queensland,Western Spirit,1,0,1,['76'],[],1.75,4.2,3.4,1.25,3.56,1.3,3.25
63,1191456,Australia Brisbane Premier League,2021,2021-06-05 06:00:00,12,Toowong,The Gap,5,1,6,"['39', '45', '4502', '54', '68']",['62'],1.15,7.5,10.0,1.18,4.28,1.51,2.3
64,1191458,Australia Brisbane Premier League,2021,2021-06-06 02:00:00,12,Brisbane Knights,Albany Creek,2,4,6,"['24', '73']","['2', '4', '39', '57']",14.0,10.5,1.06,1.13,5.25,1.74,1.95
65,1191420,Australia Brisbane Premier League,2021,2021-06-12 06:00:00,6,Toowong,Acacia Ridge,1,1,2,['43'],['77'],1.39,5.05,5.9,1.28,3.34,1.43,2.55
66,1225667,Australia Brisbane Premier League,2021,2021-06-12 06:10:00,7,Albany Creek,Western Spirit,13,0,13,"['-1', '-1', '-1', '-1', '-1', '-1', '-1', '-1', '-1', '-1', '-1', '-1', '-1']",[],1.03,11.0,21.0,1.1,7.4,1.61,2.18
67,1191422,Australia Brisbane Premier League,2021,2021-06-13 04:00:00,6,St George Willawong,Bayside United,3,2,5,"['39', '59', '9004']","['48', '54']",1.45,5.25,4.35,1.29,3.1,1.42,2.6
68,1191459,Australia Brisbane Premier League,2021,2021-06-18 07:30:00,13,Centenary Stormers,Toowong,2,2,4,"['20', '77']","['76', '86']",6.75,5.5,1.25,1.26,3.48,1.47,2.45
69,1191460,Australia Brisbane Premier League,2021,2021-06-18 07:30:00,13,Western Spirit,Brisbane Knights,4,4,8,"['11', '13', '32', '9004']","['35', '53', '59', '9002']",4.1,4.4,1.55,1.35,2.94,1.35,3.0
70,1191461,Australia Brisbane Premier League,2021,2021-06-19 05:00:00,13,Mt Gravatt,St George Willawong,2,1,3,"['23', '27']",['39'],6.15,5.3,1.37,1.22,3.83,1.38,2.7
71,1191462,Australia Brisbane Premier League,2021,2021-06-19 05:15:00,13,The Gap,Univ. Queensland,0,0,0,[],[],4.42,4.5,1.58,1.25,3.56,1.32,2.95
