League,Season,Date,Rodada,Home,Away,FT_Goals_H,FT_Goals_A,FT_TotalGoals,Goals_H_Minutes,Goals_A_Minutes,FT_Odd_H,FT_Odd_D,FT_Odd_A,FT_Odd_Over25,FT_Odd_BTTS_Yes,0x0,0x1,0x2,0x3,1x0,1x1,1x2,1x3,2x0,2x1,2x2,2x3,3x0,3x1,3x2,3x3,Goleada_H,Goleada_A
Germany Bundesliga,2022/2023,2022-11-05 11:30:00,13,Hoffenheim,RB Leipzig,1,3,4,['50'],"['17', '57', '69']",2.65,3.65,2.33,1.57,1.53,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
Germany Bundesliga,2022/2023,2022-11-05 11:30:00,13,Borussia Dortmund,Bochum,3,0,3,"['8', '12', '45+2']",[],1.26,5.8,8.8,1.4,1.8,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
Germany Bundesliga,2022/2023,2022-11-05 11:30:00,13,Mainz 05,Wolfsburg,0,3,3,[],"['33', '70', '84']",2.01,3.5,3.4,1.99,1.7,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Germany Bundesliga,2022/2023,2022-11-05 14:30:00,13,Werder Bremen,Schalke 04,2,1,3,"['30', '76']",['89'],1.66,4.22,4.66,1.55,1.62,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
Germany Bundesliga,2022/2023,2022-11-06 11:30:00,13,Bayer Leverkusen,Union Berlin,5,0,5,"['46', '56', '58', '68', '76']",[],2.03,3.48,3.47,1.78,1.67,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
Germany Bundesliga,2022/2023,2022-11-06 13:30:00,13,Freiburg,Köln,2,0,2,"['53', '64']",[],1.98,3.65,3.3,1.65,1.7,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
Germany Bundesliga,2022/2023,2022-11-08 14:30:00,14,Wolfsburg,Borussia Dortmund,2,0,2,"['6', '90+1']",[],3.39,3.75,2.17,1.63,1.57,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
Germany Bundesliga,2022/2023,2022-11-08 16:30:00,14,Bayern München,Werder Bremen,6,1,7,"['6', '22', '26', '28', '82', '84']",['10'],1.22,6.49,10.74,1.22,1.67,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
Germany Bundesliga,2022/2023,2022-11-08 16:30:00,14,Bochum,Borussia M'gladbach,2,1,3,"['7', '12']",['62'],3.81,3.84,2.0,1.57,1.53,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
Germany Bundesliga,2022/2023,2022-11-08 16:30:00,14,Stuttgart,Hertha BSC,2,1,3,"['3', '90+8']",['19'],1.76,3.79,4.4,1.72,1.67,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
Germany Bundesliga,2022/2023,2022-11-09 14:30:00,14,Köln,Bayer Leverkusen,1,2,3,['30'],"['65', '71']",3.0,3.8,2.23,1.58,1.5,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
Germany Bundesliga,2022/2023,2022-11-09 16:30:00,14,RB Leipzig,Freiburg,3,1,4,"['54', '56', '78']",['66'],1.73,4.2,4.3,1.7,1.7,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
Germany Bundesliga,2022/2023,2022-11-09 16:30:00,14,Union Berlin,Augsburg,2,2,4,"['7', '22']","['8', '39']",1.54,4.2,6.2,1.75,1.91,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
Germany Bundesliga,2022/2023,2022-11-09 16:30:00,14,Eintracht Frankfurt,Hoffenheim,4,2,6,"['6', '8', '29', '56']","['37', '46']",1.97,4.0,3.5,1.58,1.53,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
Germany Bundesliga,2022/2023,2022-11-09 16:30:00,14,Schalke 04,Mainz 05,1,0,1,['10'],[],3.3,3.9,2.06,1.64,1.53,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
Germany Bundesliga,2022/2023,2022-11-11 16:30:00,15,Borussia M'gladbach,Borussia Dortmund,4,2,6,"['4', '26', '30', '46']","['19', '40']",3.48,3.92,1.97,1.42,1.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
Germany Bundesliga,2022/2023,2022-11-12 11:30:00,15,Werder Bremen,RB Leipzig,1,2,3,['56'],"['13', '70']",3.76,4.02,1.86,1.53,1.5,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
Germany Bundesliga,2022/2023,2022-11-12 11:30:00,15,Hoffenheim,Wolfsburg,1,2,3,['42'],"['45+4', '56']",1.87,3.96,3.76,1.6,1.57,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
Germany Bundesliga,2022/2023,2022-11-12 11:30:00,15,Augsburg,Bochum,0,1,1,[],['58'],2.01,3.74,3.46,1.61,1.57,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Germany Bundesliga,2022/2023,2022-11-12 11:30:00,15,Bayer Leverkusen,Stuttgart,2,0,2,"['30', '82']",[],1.74,4.22,4.16,1.5,1.53,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
Germany Bundesliga,2022/2023,2022-11-12 11:30:00,15,Hertha BSC,Köln,2,0,2,"['9', '54']",[],2.33,3.78,2.43,1.61,1.57,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
Germany Bundesliga,2022/2023,2022-11-12 14:30:00,15,Schalke 04,Bayern München,0,2,2,[],"['38', '52']",13.0,8.0,1.17,1.25,1.7,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Germany Bundesliga,2022/2023,2022-11-13 11:30:00,15,Mainz 05,Eintracht Frankfurt,1,1,2,['40'],['67'],2.5,3.5,2.55,1.71,1.62,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
Germany Bundesliga,2022/2023,2022-11-13 13:30:00,15,Freiburg,Union Berlin,4,1,5,"['4', '6', '20', '45+1']",['84'],2.12,3.44,3.92,2.01,1.91,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
