Nº,Id_Jogo,League,Season,Date,Rodada,Home,Away,FT_Goals_H,FT_Goals_A,FT_TotalGoals,Goals_H_Minutes,Goals_A_Minutes,FT_Odd_H,FT_Odd_D,FT_Odd_A,FT_Odd_Over25,FT_Odd_Under25,FT_Odd_BTTS_Yes,FT_Odd_BTTS_No
41,1323087,Saudi Arabia Professional League,2021/2022,2021-09-23 12:45:00,6,Al Ta'ee,Al Ittifaq,4,2,6,"['28', '34', '66', '77']","['21', '41']",2.88,3.4,2.15,1.67,2.14,1.57,2.28
42,1323088,Saudi Arabia Professional League,2021/2022,2021-09-23 14:25:00,6,Al Shabab,Al Hilal,2,2,4,"['2', '61']","['14', '70']",3.4,3.5,1.95,1.54,2.38,1.5,2.45
43,1323089,Saudi Arabia Professional League,2021/2022,2021-09-24 12:40:00,6,Abha,Dhamk,1,3,4,['63'],"['17', '74', '86']",2.24,3.64,2.77,1.53,2.43,1.58,2.32
44,1323090,Saudi Arabia Professional League,2021/2022,2021-09-24 14:25:00,6,Al Ittihad,Al Taawon,1,1,2,['27'],['74'],1.6,4.2,4.6,1.35,2.94,1.7,2.1
45,1323091,Saudi Arabia Professional League,2021/2022,2021-09-25 12:15:00,6,Al Fateh,Al Hazm,0,1,1,[],['52'],1.9,3.5,3.55,2.3,1.6,1.56,2.27
46,1323092,Saudi Arabia Professional League,2021/2022,2021-09-25 14:25:00,6,Al Raed,Al Faisaly,1,1,2,['81'],['15'],2.85,3.25,2.25,2.1,1.7,1.57,2.25
47,1323095,Saudi Arabia Professional League,2021/2022,2021-09-30 12:30:00,7,Al Raed,Dhamk,0,2,2,[],"['86', '90+5']",2.14,3.6,3.0,1.62,2.23,1.55,2.3
48,1323100,Saudi Arabia Professional League,2021/2022,2021-09-30 12:35:00,7,Abha,Al Nassr,1,3,4,['75'],"['18', '39', '89']",6.8,4.7,1.39,1.56,2.35,1.71,2.08
49,1323096,Saudi Arabia Professional League,2021/2022,2021-09-30 14:20:00,7,Al Ittifaq,Al Fateh,0,0,0,[],[],2.32,3.75,2.6,1.58,2.28,1.58,2.25
50,1323101,Saudi Arabia Professional League,2021/2022,2021-09-30 14:20:00,7,Al Hazm,Al Hilal,1,1,2,['73'],['57'],6.2,5.0,1.39,1.55,2.29,1.75,1.95
51,1323102,Saudi Arabia Professional League,2021/2022,2021-10-01 12:20:00,7,Al Shabab,Al Feiha,2,1,3,"['23', '27']",['9'],1.55,3.8,4.75,1.65,2.2,1.61,2.17
52,1323097,Saudi Arabia Professional League,2021/2022,2021-10-01 12:25:00,7,Al Faisaly,Al Batin,2,2,4,"['52', '90+3']","['7', '66']",1.73,3.6,3.8,1.6,2.25,1.62,2.25
53,1323098,Saudi Arabia Professional League,2021/2022,2021-10-01 14:20:00,7,Al Ittihad,Al Ahli,2,0,2,"['50', '80']",[],1.84,3.82,3.7,1.62,2.15,1.57,2.25
54,1323099,Saudi Arabia Professional League,2021/2022,2021-10-02 12:30:00,7,Al Taawon,Al Ta'ee,1,2,3,['59'],"['66', '74']",1.69,3.8,4.06,1.68,2.1,1.7,2.0
