Nº,Id_Jogo,League,Season,Date,Rodada,Home,Away,FT_Goals_H,FT_Goals_A,FT_TotalGoals,Goals_H_Minutes,Goals_A_Minutes,FT_Odd_H,FT_Odd_D,FT_Odd_A,FT_Odd_Over25,FT_Odd_Under25,FT_Odd_BTTS_Yes,FT_Odd_BTTS_No
105,1540936,Republic of Ireland First Division,2022,2022-08-05 15:45:00,27,Galway United,Wexford,2,2,4,"['14', '62']","['18', '22']",1.38,4.68,5.67,1.45,2.43,1.73,2.0
106,1540937,Republic of Ireland First Division,2022,2022-08-05 15:45:00,27,Treaty United,Waterford,1,2,3,['89'],"['18', '26']",4.68,3.94,1.55,1.58,2.15,1.73,2.0
107,1540938,Republic of Ireland First Division,2022,2022-08-06 15:30:00,27,Longford Town,Cobh Ramblers,2,0,2,"['3', '63']",[],1.45,4.1,5.67,1.6,2.19,1.8,1.91
108,1540942,Republic of Ireland First Division,2022,2022-08-12 15:45:00,28,Wexford,Cobh Ramblers,2,2,4,"['58', '85']","['49', '60']",1.48,3.78,4.53,1.54,2.33,1.71,2.08
109,1540940,Republic of Ireland First Division,2022,2022-08-12 15:45:00,28,Cork City,Treaty United,0,2,2,[],"['11', '51']",1.22,5.72,10.16,1.61,2.15,2.0,1.73
110,1540941,Republic of Ireland First Division,2022,2022-08-12 15:45:00,28,Waterford,Galway United,2,1,3,"['18', '83']",['11'],1.9,3.2,3.13,1.75,1.79,1.73,2.0
111,1540939,Republic of Ireland First Division,2022,2022-08-12 15:45:00,28,Bray Wanderers,Longford Town,0,3,3,[],"['27', '32', '50']",2.8,3.13,2.07,1.77,1.77,1.73,2.0
112,1540904,Republic of Ireland First Division,2022,2022-08-15 15:45:00,19,Cork City,Waterford,0,0,0,[],[],2.05,3.4,3.4,1.85,1.9,1.64,2.2
113,1540943,Republic of Ireland First Division,2022,2022-08-19 15:45:00,29,Athlone Town,Treaty United,2,0,2,"['39', '60']",[],3.15,3.5,1.93,1.54,2.33,1.52,2.46
114,1540944,Republic of Ireland First Division,2022,2022-08-19 15:45:00,29,Cobh Ramblers,Cork City,1,2,3,['50'],"['61', '80']",8.0,5.2,1.24,1.53,2.3,1.89,1.87
115,1540945,Republic of Ireland First Division,2022,2022-08-19 15:45:00,29,Galway United,Bray Wanderers,1,2,3,['90+3'],"['8', '27']",1.39,4.2,6.2,1.92,1.92,1.97,1.8
116,1540946,Republic of Ireland First Division,2022,2022-08-20 15:30:00,29,Longford Town,Wexford,1,0,1,['18'],[],1.84,3.45,3.5,1.66,2.09,1.59,2.29
117,1540950,Republic of Ireland First Division,2022,2022-09-02 15:45:00,30,Wexford,Waterford,2,2,4,"['66', '83']","['52', '60']",3.6,3.4,1.83,1.7,2.05,1.67,2.1
118,1540947,Republic of Ireland First Division,2022,2022-09-02 15:45:00,30,Bray Wanderers,Athlone Town,2,0,2,"['25', '39']",[],1.7,3.6,4.0,1.6,2.2,1.62,2.2
119,1540948,Republic of Ireland First Division,2022,2022-09-02 15:45:00,30,Cork City,Longford Town,2,2,4,"['58', '82']","['13', '65']",1.5,3.8,5.8,1.75,1.95,1.91,1.8
120,1540949,Republic of Ireland First Division,2022,2022-09-02 15:45:00,30,Treaty United,Cobh Ramblers,1,0,1,['58'],[],1.53,3.8,5.0,1.61,2.15,1.73,2.0
121,1540951,Republic of Ireland First Division,2022,2022-09-09 15:45:00,31,Athlone Town,Wexford,2,0,2,"['49', '84']",[],4.67,4.25,1.67,1.51,2.27,1.62,2.2
122,1540952,Republic of Ireland First Division,2022,2022-09-09 15:45:00,31,Cobh Ramblers,Galway United,1,1,2,['31'],['90+6'],7.96,5.31,1.36,1.55,2.4,1.8,1.91
123,1540953,Republic of Ireland First Division,2022,2022-09-09 15:45:00,31,Treaty United,Bray Wanderers,2,1,3,"['12', '24']",['78'],2.03,3.62,3.62,1.81,1.94,1.8,1.91
124,1540954,Republic of Ireland First Division,2022,2022-09-09 15:45:00,31,Waterford,Cork City,1,2,3,['90'],"['55', '90+5']",2.36,3.38,2.84,1.79,1.97,1.8,1.91
