Nº,Id_Jogo,League,Season,Date,Rodada,Home,Away,FT_Goals_H,FT_Goals_A,FT_TotalGoals,Goals_H_Minutes,Goals_A_Minutes,FT_Odd_H,FT_Odd_D,FT_Odd_A,FT_Odd_Over25,FT_Odd_Under25,FT_Odd_BTTS_Yes,FT_Odd_BTTS_No
65,1216781,China China League One,2021,2021-05-29 07:00:00,8,Xinjiang Tianshan,Shaanxi Chang'an,0,1,1,[],['37'],7.8,3.69,1.48,2.14,1.63,2.15,1.57
66,1216782,China China League One,2021,2021-05-30 04:00:00,8,Chengdu Better City FC,Kunshan,3,3,6,"['7', '35', '82']","['45+2', '58', '77']",1.87,3.05,3.9,2.25,1.49,2.1,1.57
67,1216783,China China League One,2021,2021-05-30 08:35:00,8,Zibo Cuju,Sichuan Jiuniu,0,0,0,[],[],3.65,2.8,2.05,2.15,1.54,1.91,1.71
68,1216784,China China League One,2021,2021-05-30 08:35:00,8,Beijing BG,Nantong Zhiyun,1,2,3,['10'],"['5', '65']",7.0,3.4,1.44,1.95,1.67,2.05,1.62
69,1216785,China China League One,2021,2021-05-30 08:35:00,8,Shenyang Urban,Suzhou Dongwu,1,1,2,['26'],['72'],2.75,2.8,2.55,2.5,1.41,2.25,1.51
70,1216786,China China League One,2021,2021-05-31 04:30:00,8,Heilongjiang Lava Spring,BIT,3,0,3,"['56', '76', '90+2']",[],1.43,3.6,6.75,2.0,1.62,2.1,1.57
71,1216787,China China League One,2021,2021-05-31 08:35:00,8,Nanjing City,Jiangxi Liansheng,1,0,1,['89'],[],1.77,3.2,4.2,2.25,1.49,2.2,1.54
72,1216788,China China League One,2021,2021-05-31 08:35:00,8,Guizhou Zhicheng,Wuhan Three Towns,1,1,2,['54'],['22'],7.5,4.25,1.32,1.91,1.71,2.3,1.49
73,1216789,China China League One,2021,2021-06-03 05:00:00,9,Xinjiang Tianshan,Sichuan Jiuniu,0,5,5,[],"['55', '71', '80', '90', '90+3']",4.25,3.6,1.67,2.28,1.58,2.35,1.47
74,1216790,China China League One,2021,2021-06-03 08:35:00,9,Shaanxi Chang'an,Hangzhou,2,2,4,"['61', '73']","['8', '71']",3.2,2.75,2.25,2.65,1.36,2.35,1.48
75,1216791,China China League One,2021,2021-06-04 04:00:00,9,Nantong Zhiyun,Jiangxi Liansheng,3,2,5,"['10', '45', '55']","['42', '62']",1.24,5.5,7.75,1.74,1.87,2.35,1.47
76,1216792,China China League One,2021,2021-06-04 07:00:00,9,Meizhou Hakka,Zibo Cuju,4,0,4,"['31', '34', '45', '86']",[],1.2,5.4,8.6,1.41,2.9,2.05,1.62
77,1216793,China China League One,2021,2021-06-04 08:35:00,9,Beijing BG,Chengdu Better City FC,0,2,2,[],"['49', '58']",9.0,6.0,1.2,1.45,2.68,1.88,1.82
78,1216794,China China League One,2021,2021-06-04 08:35:00,9,Heilongjiang Lava Spring,Guizhou Zhicheng,0,0,0,[],[],2.1,2.95,3.4,2.25,1.49,2.05,1.62
79,1216795,China China League One,2021,2021-06-05 04:30:00,9,Wuhan Three Towns,Shenyang Urban,2,3,5,"['9', '43']","['42', '61', '67']",1.36,4.75,6.5,1.63,2.16,2.0,1.67
80,1216796,China China League One,2021,2021-06-05 08:35:00,9,Kunshan,Nanjing City,1,1,2,['66'],['49'],1.44,3.8,6.0,2.1,1.57,2.2,1.53
81,1216797,China China League One,2021,2021-06-05 08:35:00,9,BIT,Suzhou Dongwu,2,2,4,"['25', '78']","['34', '66']",6.5,4.5,1.33,1.62,2.0,1.91,1.71
82,1216798,China China League One,2021,2021-06-08 05:00:00,10,Zibo Cuju,Shaanxi Chang'an,1,1,2,['90'],['63'],9.42,4.29,1.29,2.05,1.7,2.85,1.32
83,1216799,China China League One,2021,2021-06-08 07:00:00,10,Hangzhou,Xinjiang Tianshan,4,1,5,"['11', '65', '68', '86']",['90+3'],1.16,6.96,8.95,1.7,2.05,2.45,1.43
84,1216800,China China League One,2021,2021-06-09 04:00:00,10,Nanjing City,Beijing BG,0,0,0,[],[],1.8,3.3,3.9,2.3,1.48,2.25,1.51
85,1216803,China China League One,2021,2021-06-09 08:35:00,10,Shenyang Urban,Heilongjiang Lava Spring,1,2,3,['90+1'],"['70', '89']",2.7,2.9,2.5,2.3,1.49,2.05,1.61
86,1216801,China China League One,2021,2021-06-09 08:35:00,10,Sichuan Jiuniu,Meizhou Hakka,0,0,0,[],[],6.0,3.4,1.5,2.35,1.45,2.6,1.38
87,1216802,China China League One,2021,2021-06-09 08:35:00,10,Chengdu Better City FC,Nantong Zhiyun,1,0,1,['9'],[],2.05,3.05,3.3,1.95,1.67,1.8,1.8
88,1216804,China China League One,2021,2021-06-10 04:30:00,10,Guizhou Zhicheng,BIT,3,1,4,"['17', '30', '59']",['41'],1.36,4.0,7.0,1.91,1.71,2.1,1.59
89,1216805,China China League One,2021,2021-06-10 08:35:00,10,Jiangxi Liansheng,Kunshan,1,1,2,['10'],['90+6'],6.75,4.25,1.34,1.74,1.87,2.05,1.61
90,1216806,China China League One,2021,2021-06-10 08:35:00,10,Suzhou Dongwu,Wuhan Three Towns,0,4,4,[],"['17', '45+3', '81', '90+1']",5.25,3.75,1.51,2.05,1.61,2.25,1.51
91,1285607,China China League One,2021,2021-07-11 06:00:00,1,Nantong Zhiyun,Heilongjiang Lava Spring,4,3,7,"['24', '53', '59', '87']","['8', '34', '46']",2.1,2.65,4.15,2.11,1.65,2.0,1.65
92,1285608,China China League One,2021,2021-07-11 08:35:00,1,Meizhou Hakka,BIT,5,0,5,"['17', '31', '45+1', '49', '52']",[],1.03,10.25,19.0,1.53,2.2,4.15,1.15
93,1285609,China China League One,2021,2021-07-12 05:30:00,1,Xinjiang Tianshan,Kunshan,1,3,4,['3'],"['34', '47', '63']",6.0,3.85,1.48,1.89,1.83,1.87,1.74
94,1285610,China China League One,2021,2021-07-12 08:35:00,1,Beijing BG,Hangzhou,1,0,1,['59'],[],10.0,4.2,1.33,1.9,1.9,2.25,1.57
95,1285611,China China League One,2021,2021-07-12 08:35:00,1,Zibo Cuju,Shenyang Urban,2,1,3,"['6', '23']",['51'],3.25,3.15,2.05,2.05,1.59,1.95,1.69
96,1285612,China China League One,2021,2021-07-12 09:00:00,1,Shaanxi Chang'an,Nanjing City,2,0,2,"['7', '58']",[],1.54,3.6,5.25,2.15,1.54,2.25,1.51
97,1285613,China China League One,2021,2021-07-13 06:30:00,1,Sichuan Jiuniu,Guizhou Zhicheng,1,0,1,['79'],[],2.1,3.1,3.6,1.5,2.55,2.0,1.65
98,1285614,China China League One,2021,2021-07-13 08:35:00,1,Chengdu Better City FC,Suzhou Dongwu,3,2,5,"['39', '61', '75']","['38', '71']",1.31,4.5,7.5,1.87,1.71,2.4,1.44
99,1285615,China China League One,2021,2021-07-13 09:00:00,1,Wuhan Three Towns,Jiangxi Liansheng,1,0,1,['49'],[],1.12,6.5,14.0,1.83,1.77,3.2,1.25
100,1285616,China China League One,2021,2021-07-16 08:35:00,2,Heilongjiang Lava Spring,Meizhou Hakka,3,2,5,"['5', '50', '90']","['43', '57']",6.0,3.75,1.44,1.69,1.95,1.8,1.8
101,1285617,China China League One,2021,2021-07-16 08:35:00,2,Hangzhou,Nantong Zhiyun,1,0,1,['81'],[],1.95,3.2,3.4,2.0,1.8,1.8,1.91
102,1285618,China China League One,2021,2021-07-17 05:30:00,2,Shenyang Urban,Chengdu Better City FC,0,6,6,[],"['16', '22', '29', '39', '63', '68']",6.75,3.85,1.38,1.71,1.87,1.87,1.77
103,1285619,China China League One,2021,2021-07-17 06:00:00,2,BIT,Beijing BG,2,3,5,"['34', '45']","['27', '52', '65']",4.35,3.7,1.62,1.77,1.83,1.8,1.83
104,1285620,China China League One,2021,2021-07-17 08:35:00,2,Kunshan,Zibo Cuju,0,1,1,[],['9'],1.28,4.9,7.5,1.67,1.95,2.05,1.62
105,1285621,China China League One,2021,2021-07-17 09:00:00,2,Nanjing City,Wuhan Three Towns,2,1,3,"['75', '90+3']",['38'],11.0,5.5,1.17,1.61,2.05,2.25,1.5
106,1285622,China China League One,2021,2021-07-18 06:30:00,2,Jiangxi Liansheng,Sichuan Jiuniu,2,2,4,"['8', '50']","['10', '89']",3.12,3.25,2.17,2.26,1.57,2.0,1.67
107,1285623,China China League One,2021,2021-07-18 08:35:00,2,Suzhou Dongwu,Xinjiang Tianshan,1,1,2,['26'],['18'],1.32,4.4,7.0,1.74,1.83,2.0,1.65
108,1285624,China China League One,2021,2021-07-18 09:00:00,2,Guizhou Zhicheng,Shaanxi Chang'an,3,1,4,"['30', '38', '61']",['88'],4.05,3.0,1.87,2.4,1.43,2.25,1.5
109,1285625,China China League One,2021,2021-07-21 06:00:00,3,Hangzhou,Heilongjiang Lava Spring,3,1,4,"['33', '35', '52']",['6'],1.5,4.0,5.0,1.68,2.15,1.8,1.91
110,1285626,China China League One,2021,2021-07-21 08:35:00,3,Beijing BG,Meizhou Hakka,1,3,4,['81'],"['24', '60', '65']",9.25,4.5,1.26,1.71,1.87,2.2,1.54
111,1285627,China China League One,2021,2021-07-22 05:30:00,3,Zibo Cuju,Suzhou Dongwu,1,3,4,['47'],"['8', '51', '64']",3.6,3.0,2.0,2.3,1.57,1.87,1.77
112,1285628,China China League One,2021,2021-07-22 08:35:00,3,Nantong Zhiyun,BIT,3,0,3,"['63', '90+1', '90+5']",[],1.25,5.5,7.25,1.36,2.65,1.61,2.1
113,1285629,China China League One,2021,2021-07-22 08:35:00,3,Kunshan,Shenyang Urban,1,0,1,['90'],[],1.47,3.95,5.5,1.77,1.83,1.91,1.71
114,1285630,China China League One,2021,2021-07-22 09:00:00,3,Guizhou Zhicheng,Jiangxi Liansheng,0,0,0,[],[],1.83,3.55,3.35,2.0,1.8,1.8,1.8
115,1285631,China China League One,2021,2021-07-23 06:30:00,3,Shaanxi Chang'an,Wuhan Three Towns,1,1,2,['1'],['22'],3.65,3.4,1.8,1.8,1.8,1.71,1.95
116,1285632,China China League One,2021,2021-07-23 08:35:00,3,Xinjiang Tianshan,Chengdu Better City FC,0,7,7,[],"['32', '43', '50', '77', '83', '85', '90+2']",14.0,8.25,1.08,1.26,3.15,2.05,1.62
117,1285633,China China League One,2021,2021-07-23 09:00:00,3,Sichuan Jiuniu,Nanjing City,2,0,2,"['42', '61']",[],1.91,3.0,3.9,2.45,1.43,2.3,1.5
118,1285634,China China League One,2021,2021-07-26 06:00:00,4,Heilongjiang Lava Spring,Beijing BG,1,1,2,['40'],['66'],1.57,3.45,5.25,1.77,1.83,1.8,1.83
119,1285635,China China League One,2021,2021-07-26 08:35:00,4,BIT,Hangzhou,0,5,5,[],"['13', '33', '44', '47', '84']",13.0,8.5,1.08,1.28,3.1,2.15,1.57
120,1285636,China China League One,2021,2021-07-27 05:30:00,4,Chengdu Better City FC,Zibo Cuju,0,0,0,[],[],1.1,6.22,19.39,1.48,2.47,2.8,1.33
121,1285637,China China League One,2021,2021-07-27 08:35:00,4,Meizhou Hakka,Nantong Zhiyun,2,1,3,"['3', '33']",['48'],1.91,2.7,4.65,1.77,1.83,1.57,2.15
122,1285638,China China League One,2021,2021-07-27 08:35:00,4,Suzhou Dongwu,Kunshan,1,1,2,['44'],['56'],3.35,3.35,1.91,1.91,1.71,1.83,1.8
123,1285639,China China League One,2021,2021-07-27 09:00:00,4,Jiangxi Liansheng,Shaanxi Chang'an,0,5,5,[],"['5', '31', '46', '76', '79']",4.6,3.0,1.77,2.3,1.48,2.2,1.54
124,1285640,China China League One,2021,2021-07-28 06:30:00,4,Nanjing City,Guizhou Zhicheng,0,1,1,[],['9'],2.6,2.9,2.48,2.4,1.5,2.15,1.57
125,1285641,China China League One,2021,2021-07-28 08:35:00,4,Shenyang Urban,Xinjiang Tianshan,1,0,1,['85'],[],1.54,3.5,5.5,1.91,1.69,1.95,1.69
126,1285642,China China League One,2021,2021-07-28 09:00:00,4,Wuhan Three Towns,Sichuan Jiuniu,5,1,6,"['7', '51', '62', '65', '85']",['70'],1.26,4.75,8.5,1.69,1.91,2.3,1.5
127,1285643,China China League One,2021,2021-07-31 08:35:00,5,Heilongjiang Lava Spring,Nantong Zhiyun,0,0,0,[],[],3.45,3.2,1.91,1.91,1.71,1.8,1.83
128,1285644,China China League One,2021,2021-07-31 08:35:00,5,Hangzhou,Beijing BG,3,0,3,"['23', '76', '89']",[],1.25,5.5,7.5,1.55,2.38,0.0,0.0
129,1285645,China China League One,2021,2021-08-01 05:30:00,5,Kunshan,Xinjiang Tianshan,1,0,1,['45+2'],[],1.23,5.75,9.0,2.25,1.62,2.2,1.53
130,1285646,China China League One,2021,2021-08-01 06:00:00,5,BIT,Meizhou Hakka,1,6,7,['75'],"['5', '18', '23', '29', '45', '50']",16.0,9.5,1.05,1.28,3.1,2.5,1.42
131,1285647,China China League One,2021,2021-08-01 08:35:00,5,Suzhou Dongwu,Chengdu Better City FC,1,2,3,['62'],"['3', '45+2']",7.25,5.0,1.29,1.51,2.2,1.87,1.77
132,1285648,China China League One,2021,2021-08-01 09:00:00,5,Guizhou Zhicheng,Sichuan Jiuniu,0,0,0,[],[],2.35,3.0,2.8,2.45,1.43,2.25,1.5
133,1285649,China China League One,2021,2021-08-02 06:30:00,5,Jiangxi Liansheng,Wuhan Three Towns,0,4,4,[],"['9', '30', '62', '90+4']",9.5,5.0,1.25,1.67,2.1,2.45,1.44
134,1285650,China China League One,2021,2021-08-02 08:35:00,5,Shenyang Urban,Zibo Cuju,0,1,1,[],['45'],2.2,3.1,2.75,2.35,1.45,2.2,1.53
135,1285651,China China League One,2021,2021-08-02 09:00:00,5,Nanjing City,Shaanxi Chang'an,0,2,2,[],"['45+3', '84']",4.45,3.25,1.67,2.15,1.54,2.1,1.56
136,1285652,China China League One,2021,2021-08-05 06:00:00,6,Nantong Zhiyun,Hangzhou,1,1,2,['90'],['34'],3.01,3.19,2.41,1.95,1.83,1.67,1.95
137,1285653,China China League One,2021,2021-08-05 08:35:00,6,Beijing BG,BIT,0,1,1,[],['42'],1.36,4.85,5.5,1.21,3.65,1.3,2.95
138,1285654,China China League One,2021,2021-08-06 05:30:00,6,Chengdu Better City FC,Shenyang Urban,2,0,2,"['57', '69']",[],1.11,7.75,16.0,1.45,2.35,2.35,1.47
139,1285655,China China League One,2021,2021-08-06 08:35:00,6,Meizhou Hakka,Heilongjiang Lava Spring,2,3,5,"['1', '89']","['10', '73', '81']",1.32,4.85,6.5,1.45,2.35,1.74,1.87
140,1285656,China China League One,2021,2021-08-06 08:35:00,6,Xinjiang Tianshan,Suzhou Dongwu,0,3,3,[],"['18', '45', '61']",12.0,6.75,1.15,1.29,3.0,1.87,1.74
141,1285657,China China League One,2021,2021-08-06 09:00:00,6,Sichuan Jiuniu,Jiangxi Liansheng,3,0,3,"['33', '46', '60']",[],2.45,2.9,2.55,2.1,1.57,1.91,1.71
142,1285658,China China League One,2021,2021-08-07 06:30:00,6,Shaanxi Chang'an,Guizhou Zhicheng,4,1,5,"['34', '50', '54', '68']",['78'],1.59,3.5,4.88,2.15,1.61,2.1,1.57
143,1285659,China China League One,2021,2021-08-07 08:35:00,6,Zibo Cuju,Kunshan,1,3,4,['21'],"['2', '23', '38']",0.0,0.0,0.0,1.4,2.88,0.0,0.0
