Nº,Id_Jogo,League,Season,Date,Rodada,Home,Away,FT_Goals_H,FT_Goals_A,FT_TotalGoals,Goals_H_Minutes,Goals_A_Minutes,FT_Odd_H,FT_Odd_D,FT_Odd_A,FT_Odd_Over25,FT_Odd_Under25,FT_Odd_BTTS_Yes,FT_Odd_BTTS_No
44,1216648,China Chinese Super League,2021,2021-07-18 09:00:00,6,Shandong Luneng,Guangzhou R&F,0,0,0,[],[],1.87,3.55,3.95,1.95,1.83,1.8,1.95
45,1216651,China Chinese Super League,2021,2021-07-19 05:30:00,6,Beijing Guoan,Tianjin Teda,0,0,0,[],[],1.44,4.54,7.6,1.88,1.98,2.1,1.69
46,1216650,China Chinese Super League,2021,2021-07-19 05:30:00,6,Wuhan Zall,Shanghai SIPG,0,0,0,[],[],6.0,4.05,1.51,1.95,1.83,2.1,1.69
47,1216652,China Chinese Super League,2021,2021-07-19 07:30:00,6,Shanghai Shenhua,Dalian Yifang,3,2,5,"['54', '61', '90+1']","['71', '87']",1.34,5.1,9.8,1.85,2.0,2.3,1.57
48,1216649,China Chinese Super League,2021,2021-07-19 09:30:00,6,Hebei CFFC,Changchun Yatai,2,1,3,"['25', '31']",['8'],3.75,3.3,2.0,2.3,1.61,2.15,1.67
49,1216654,China Chinese Super League,2021,2021-07-21 07:00:00,7,Qingdao Huanghai,Guangzhou Evergrande,0,6,6,[],"['10', '33', '39', '43', '65', '68']",14.0,5.75,1.21,1.71,2.1,2.55,1.47
50,1216655,China Chinese Super League,2021,2021-07-21 07:00:00,7,Shijiazhuang Ever Bright,Shandong Luneng,0,2,2,[],"['43', '47']",6.51,3.76,1.6,1.94,1.91,1.9,1.83
51,1216653,China Chinese Super League,2021,2021-07-21 09:00:00,7,Chongqing Dangdai Lifan,Shenzhen,0,3,3,[],"['20', '25', '43']",7.75,4.6,1.37,1.71,2.1,2.0,1.74
52,1216656,China Chinese Super League,2021,2021-07-21 09:00:00,7,Guangzhou R&F,Henan Jianye,1,1,2,['56'],['3'],2.1,3.35,3.4,1.95,1.8,1.8,1.95
53,1216657,China Chinese Super League,2021,2021-07-22 05:30:00,7,Tianjin Teda,Shanghai Shenhua,1,3,4,['19'],"['4', '9', '90+3']",8.5,4.33,1.36,1.8,1.95,2.15,1.65
54,1216658,China Chinese Super League,2021,2021-07-22 05:30:00,7,Changchun Yatai,Beijing Guoan,2,0,2,"['21', '74']",[],2.87,3.1,2.3,1.91,1.83,1.83,1.91
55,1216660,China Chinese Super League,2021,2021-07-22 07:30:00,7,Shanghai SIPG,Hebei CFFC,1,0,1,['45+1'],[],1.48,4.2,6.25,1.91,1.87,2.0,1.74
56,1216659,China Chinese Super League,2021,2021-07-22 09:30:00,7,Dalian Yifang,Wuhan Zall,1,1,2,['8'],['14'],4.15,3.5,1.83,2.0,1.77,1.91,1.83
57,1216662,China Chinese Super League,2021,2021-07-24 07:00:00,8,Shenzhen,Henan Jianye,0,0,0,[],[],1.62,3.6,4.6,1.85,1.85,2.0,1.77
58,1216663,China Chinese Super League,2021,2021-07-24 07:00:00,8,Shandong Luneng,Chongqing Dangdai Lifan,3,1,4,"['16', '36', '60']",['55'],1.25,4.75,9.75,1.75,1.95,2.75,1.42
59,1216664,China Chinese Super League,2021,2021-07-24 09:00:00,8,Guangzhou R&F,Guangzhou Evergrande,3,3,6,"['22', '34', '68']","['18', '35', '49']",7.25,4.6,1.38,1.65,2.2,1.95,1.83
60,1216661,China Chinese Super League,2021,2021-07-24 09:00:00,8,Shijiazhuang Ever Bright,Qingdao Huanghai,2,0,2,"['45+1', '45+3']",[],1.75,3.75,4.33,2.0,1.75,1.9,1.85
61,1216671,China Chinese Super League,2021,2021-07-27 07:00:00,9,Qingdao Huanghai,Shenzhen,1,4,5,['60'],"['14', '36', '42', '76']",7.32,4.36,1.36,1.79,1.88,2.3,1.57
62,1216672,China Chinese Super League,2021,2021-07-27 07:00:00,9,Chongqing Dangdai Lifan,Guangzhou R&F,4,0,4,"['18', '29', '61', '86']",[],3.89,3.59,1.77,1.8,1.9,1.91,1.83
63,1216669,China Chinese Super League,2021,2021-07-27 09:00:00,9,Henan Jianye,Shijiazhuang Ever Bright,2,1,3,"['85', '87']",['61'],2.3,3.25,2.8,2.1,1.7,1.8,1.95
64,1216670,China Chinese Super League,2021,2021-07-27 09:00:00,9,Guangzhou Evergrande,Shandong Luneng,2,1,3,"['40', '67']",['90+3'],2.3,3.35,2.95,1.91,1.87,1.8,1.95
