League,Season,Date,Rodada,Home,Away,FT_Goals_H,FT_Goals_A,FT_TotalGoals,Goals_H_Minutes,Goals_A_Minutes,FT_Odd_H,FT_Odd_D,FT_Odd_A,FT_Odd_Over25,FT_Odd_BTTS_Yes,0x0,0x1,0x2,0x3,1x0,1x1,1x2,1x3,2x0,2x1,2x2,2x3,3x0,3x1,3x2,3x3,Goleada_H,Goleada_A
Bosnia and Herzegovina First League RS,2022/2023,2022-10-08 10:00:00,12,Sloboda Novi Grad,Drina Zvornik,3,0,3,"['-1', '-1', '-1']",[],1.21,5.46,8.82,1.63,0.0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
Bosnia and Herzegovina First League RS,2022/2023,2022-10-08 10:00:00,12,Laktasi,Tekstilac Derventa,2,1,3,"['30', '80']",['61'],1.18,6.0,11.0,1.4,0.0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
Bosnia and Herzegovina First League RS,2022/2023,2022-10-08 10:00:00,12,Zvijezda '09 Brgule,Rudar Prijedor,2,2,4,"['-1', '-1']","['-1', '-1']",1.35,4.54,6.2,1.59,0.0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
Bosnia and Herzegovina First League RS,2022/2023,2022-10-08 10:00:00,12,Slavija,Sloboda Mrkonjić Grad,5,0,5,"['-1', '-1', '-1', '-1', '-1']",[],1.33,4.33,7.42,1.92,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
Bosnia and Herzegovina First League RS,2022/2023,2022-10-08 10:00:00,12,Podrinje Janja,Željezničar Banja Luka,2,0,2,"['44', '84']",[],3.0,3.5,2.05,1.7,1.58,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
Bosnia and Herzegovina First League RS,2022/2023,2022-10-09 10:00:00,12,Omarska,Radnik Bijeljina,1,1,2,['-1'],['-1'],3.4,3.1,2.0,1.7,1.55,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
Bosnia and Herzegovina First League RS,2022/2023,2022-10-12 10:00:00,10,Sloboda Novi Grad,Radnik Bijeljina,2,0,2,"['-1', '-1']",[],1.49,3.68,5.58,2.21,0.0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
Bosnia and Herzegovina First League RS,2022/2023,2022-10-14 09:30:00,13,Sloboda Mrkonjić Grad,Zvijezda '09 Brgule,0,3,3,[],"['-1', '-1', '-1']",4.0,3.45,1.73,1.64,0.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Bosnia and Herzegovina First League RS,2022/2023,2022-10-15 09:30:00,13,Tekstilac Derventa,Slavija,1,1,2,['-1'],['-1'],3.1,3.2,2.11,1.98,0.0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
Bosnia and Herzegovina First League RS,2022/2023,2022-10-15 09:30:00,13,Famos Vojkovići,Krupa na Vrbasu,0,1,1,[],['52'],9.0,5.5,1.25,1.6,0.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Bosnia and Herzegovina First League RS,2022/2023,2022-10-15 09:30:00,13,Ljubić Prnjavor,Omarska,2,0,2,"['-1', '-1']",[],1.83,3.25,3.9,1.59,0.0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
Bosnia and Herzegovina First League RS,2022/2023,2022-10-15 09:30:00,13,Drina Zvornik,Modriča,2,1,3,"['-1', '-1']",['-1'],1.14,7.0,15.0,1.44,2.31,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
Bosnia and Herzegovina First League RS,2022/2023,2022-10-15 09:30:00,13,Željezničar Banja Luka,Sloboda Novi Grad,0,6,6,[],"['38', '68', '71', '72', '76', '84']",5.5,3.6,1.53,2.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
Bosnia and Herzegovina First League RS,2022/2023,2022-10-15 09:30:00,13,Rudar Prijedor,Podrinje Janja,2,0,2,"['4', '4501']",[],1.67,4.0,4.0,1.75,1.65,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
Bosnia and Herzegovina First League RS,2022/2023,2022-10-15 11:30:00,13,Sutjeska Foča,Laktasi,3,1,4,"['-1', '-1', '-1']",['-1'],2.37,3.2,2.65,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
Bosnia and Herzegovina First League RS,2022/2023,2022-10-16 11:30:00,13,Radnik Bijeljina,Kozara Gradiška,2,0,2,"['41', '49']",[],1.22,4.75,11.0,1.53,2.02,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
Bosnia and Herzegovina First League RS,2022/2023,2022-10-22 09:30:00,14,Laktasi,Famos Vojkovići,5,0,5,"['-1', '-1', '-1', '-1', '-1']",[],1.14,7.0,13.0,1.44,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
Bosnia and Herzegovina First League RS,2022/2023,2022-10-22 09:30:00,14,Tekstilac Derventa,Sutjeska Foča,1,1,2,['-1'],['-1'],1.82,3.64,3.38,2.02,0.0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
Bosnia and Herzegovina First League RS,2022/2023,2022-10-22 09:30:00,14,Krupa na Vrbasu,Radnik Bijeljina,4,1,5,"['24', '29', '36', '88']",['78'],1.2,5.25,11.0,1.8,2.37,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
Bosnia and Herzegovina First League RS,2022/2023,2022-10-22 09:30:00,14,Kozara Gradiška,Ljubić Prnjavor,0,1,1,[],['-1'],1.36,4.0,7.41,1.98,0.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Bosnia and Herzegovina First League RS,2022/2023,2022-10-22 09:30:00,14,Podrinje Janja,Sloboda Mrkonjić Grad,2,2,4,"['54', '68']","['28', '62']",1.53,4.0,4.75,1.62,0.0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
Bosnia and Herzegovina First League RS,2022/2023,2022-10-22 09:30:00,14,Sloboda Novi Grad,Rudar Prijedor,2,1,3,"['-1', '-1']",['-1'],1.37,4.21,6.49,1.59,0.0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
Bosnia and Herzegovina First League RS,2022/2023,2022-10-22 09:30:00,14,Slavija,Zvijezda '09 Brgule,1,1,2,['82'],['69'],1.8,3.5,3.6,1.85,1.73,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
Bosnia and Herzegovina First League RS,2022/2023,2022-10-23 09:30:00,14,Modriča,Željezničar Banja Luka,1,0,1,['-1'],[],4.0,3.35,1.87,1.71,0.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
Bosnia and Herzegovina First League RS,2022/2023,2022-10-23 09:30:00,14,Omarska,Drina Zvornik,3,0,3,"['32', '59', '81']",[],2.3,3.6,2.5,1.6,1.52,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
Bosnia and Herzegovina First League RS,2022/2023,2022-10-29 09:00:00,15,Famos Vojkovići,Tekstilac Derventa,1,2,3,['-1'],"['-1', '-1']",1.87,3.3,3.65,2.55,0.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
Bosnia and Herzegovina First League RS,2022/2023,2022-10-29 09:00:00,15,Radnik Bijeljina,Laktasi,0,2,2,[],"['12', '20']",1.5,4.0,5.0,1.57,1.65,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Bosnia and Herzegovina First League RS,2022/2023,2022-10-29 09:00:00,15,Ljubić Prnjavor,Krupa na Vrbasu,0,2,2,[],"['40', '66']",7.0,4.5,1.33,1.5,0.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Bosnia and Herzegovina First League RS,2022/2023,2022-10-29 09:00:00,15,Drina Zvornik,Kozara Gradiška,2,1,3,"['-1', '-1']",['-1'],2.21,3.1,3.0,1.97,0.0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
Bosnia and Herzegovina First League RS,2022/2023,2022-10-29 09:00:00,15,Rudar Prijedor,Modriča,5,0,5,"['-1', '-1', '-1', '-1', '-1']",[],1.2,6.0,9.0,1.5,1.8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
Bosnia and Herzegovina First League RS,2022/2023,2022-10-29 09:00:00,15,Zvijezda '09 Brgule,Podrinje Janja,6,0,6,"['-1', '-1', '-1', '-1', '-1', '-1']",[],1.17,6.0,15.0,1.57,2.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
Bosnia and Herzegovina First League RS,2022/2023,2022-10-29 11:30:00,15,Sutjeska Foča,Slavija,2,1,3,"['-1', '-1']",['-1'],2.4,3.05,2.75,1.59,0.0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
Bosnia and Herzegovina First League RS,2022/2023,2022-10-30 10:00:00,15,Željezničar Banja Luka,Omarska,1,2,3,['-1'],"['-1', '-1']",0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
Bosnia and Herzegovina First League RS,2022/2023,2022-10-30 10:00:00,15,Sloboda Mrkonjić Grad,Sloboda Novi Grad,0,2,2,[],"['55', '82']",4.5,3.5,1.67,1.67,0.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Bosnia and Herzegovina First League RS,2022/2023,2022-11-05 09:30:00,16,Tekstilac Derventa,Radnik Bijeljina,1,2,3,['46'],"['13', '16']",2.0,3.4,3.1,1.95,1.75,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
Bosnia and Herzegovina First League RS,2022/2023,2022-11-05 09:30:00,16,Krupa na Vrbasu,Drina Zvornik,3,1,4,"['34', '78', '9002']",['56'],1.07,11.0,21.0,1.25,2.19,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
Bosnia and Herzegovina First League RS,2022/2023,2022-11-05 09:30:00,16,Kozara Gradiška,Željezničar Banja Luka,3,3,6,"['-1', '-1', '-1']","['-1', '-1', '-1']",1.49,3.76,5.41,1.79,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
Bosnia and Herzegovina First League RS,2022/2023,2022-11-05 09:30:00,16,Laktasi,Ljubić Prnjavor,2,1,3,"['-1', '-1']",['-1'],1.17,5.91,10.57,1.4,0.0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
Bosnia and Herzegovina First League RS,2022/2023,2022-11-05 09:30:00,16,Modriča,Sloboda Mrkonjić Grad,3,1,4,"['-1', '-1', '-1']",['-1'],1.54,3.66,5.05,2.02,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
Bosnia and Herzegovina First League RS,2022/2023,2022-11-05 09:30:00,16,Sloboda Novi Grad,Zvijezda '09 Brgule,0,0,0,[],[],1.59,3.58,4.75,2.02,0.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Bosnia and Herzegovina First League RS,2022/2023,2022-11-05 09:30:00,16,Slavija,Podrinje Janja,2,1,3,"['84', '87']",['23'],1.1,9.0,11.0,1.5,2.45,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
Bosnia and Herzegovina First League RS,2022/2023,2022-11-05 11:00:00,16,Sutjeska Foča,Famos Vojkovići,5,3,8,"['-1', '-1', '-1', '-1', '-1']","['-1', '-1', '-1']",1.12,6.5,13.35,1.54,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
Bosnia and Herzegovina First League RS,2022/2023,2022-11-06 09:30:00,16,Omarska,Rudar Prijedor,1,0,1,['78'],[],2.3,3.5,2.63,1.5,1.43,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
Bosnia and Herzegovina First League RS,2022/2023,2022-11-11 12:00:00,17,Radnik Bijeljina,Sutjeska Foča,2,0,2,"['18', '27']",[],1.25,5.75,9.0,1.33,0.0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
Bosnia and Herzegovina First League RS,2022/2023,2022-11-12 09:00:00,17,Podrinje Janja,Sloboda Novi Grad,0,1,1,[],['41'],5.5,4.5,1.4,1.9,0.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Bosnia and Herzegovina First League RS,2022/2023,2022-11-12 09:00:00,17,Famos Vojkovići,Slavija,2,2,4,"['-1', '-1']","['-1', '-1']",3.0,3.3,2.11,1.92,0.0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
Bosnia and Herzegovina First League RS,2022/2023,2022-11-12 09:00:00,17,Ljubić Prnjavor,Tekstilac Derventa,2,0,2,"['69', '79']",[],1.57,3.75,4.75,2.0,1.96,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
Bosnia and Herzegovina First League RS,2022/2023,2022-11-12 09:00:00,17,Drina Zvornik,Laktasi,0,2,2,[],"['-1', '-1']",4.0,3.75,1.69,1.59,0.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Bosnia and Herzegovina First League RS,2022/2023,2022-11-12 09:00:00,17,Željezničar Banja Luka,Krupa na Vrbasu,1,3,4,['70'],"['10', '65', '74']",8.0,5.0,1.29,1.7,1.99,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
Bosnia and Herzegovina First League RS,2022/2023,2022-11-12 09:00:00,17,Rudar Prijedor,Kozara Gradiška,1,0,1,['52'],[],1.53,3.8,5.0,1.9,1.95,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
Bosnia and Herzegovina First League RS,2022/2023,2022-11-12 09:00:00,17,Zvijezda '09 Brgule,Modriča,3,0,3,"['-1', '-1', '-1']",[],1.17,7.0,13.0,1.4,2.25,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
Bosnia and Herzegovina First League RS,2022/2023,2022-11-13 09:00:00,17,Sloboda Mrkonjić Grad,Omarska,6,1,7,"['25', '28', '51', '73', '82', '87']",['26'],1.65,3.5,4.5,1.7,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
